,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
IOC.NS,1047.0711457199466,-2326.128019422093,-11122.949272558426,-10011.422587194198,-52.942512274123224,-4489.890914420503,1215.3233904854592,-22014.657124629597,-2315.871395415537,-9588.528301923101,3317.1309850799707,643.4844043217737,-478.4376584990241,1251.5085356163768,1778.4324566159567,-646.9881480288572,478.1424366675238,945.5187985647082,-21454.80301837471,5038.178800724657,-97929.38037419843,-7509.687715524535,14570.491577965726,1676.2822039261378,5825.350222268458,3505.284474647024,-789.7802756991812,2224.5474413770035,1619.7240666715152,-16020.05414564024,33365.574765399855,-3975.0587036177894,-5713.5588041438505,-3692.7407024768554,1514.77723213492,-1182.9786662128072,14561.341852048752,3754.687106101234,1312.893524563502,1233.1861661082291,-9445.813490734892,-15975.157815009472,617.4113884744672,-1411.6072829097943,3533.0731799091604,-925.0630441566573,603.3077567807636,13306.751948793617
GRASIM.NS,8617.636653041913,703.6164462118757,12908.06946443181,-6865.706039772973,-5376.688797650832,-6920.084635055345,7942.5517752829555,-74932.20431205093,-1071.952481786551,-6628.2770283060145,21860.005681444916,2381.4364070667643,2736.113564650912,4700.085253217662,6845.771260804505,736.7597700518835,8429.915717541564,4765.862103178571,-44226.853903502815,49850.87822097942,-184037.37673881213,-7614.110482816297,77837.26180431149,5825.350222268458,36524.23667034307,27363.761899999667,21039.1965486798,14756.51777226229,7616.439326485081,91970.68869838589,246896.4070702522,8081.157753424786,98300.36459670622,6186.840645770017,3293.5679665883335,-216.90267805937316,70238.03470385156,24861.806687379107,3958.845067085326,5490.839071997667,-4975.064972244976,7715.593304303921,5157.720427350738,11863.466801853829,7417.0835849917075,874.108945475416,2798.6072214579763,63230.08471256293
BAJAJ-AUTO.NS,11671.918257460238,12971.94094771383,78786.81220975336,38250.42560015745,-11943.195067344082,10117.20734628756,8736.024878983168,9742.311282291805,12382.825790908446,38958.86054217685,18913.740560242924,1064.7305432163105,5654.248090368092,2023.5676451707568,12304.297127147305,4779.485794853933,9237.877691518377,2856.9467003596833,41814.67454901739,90543.26041881165,262345.66261070507,38589.86168999067,58829.60485403419,3505.284474647024,27363.761899999667,65641.1282414196,50671.88741383586,6788.5549037596975,13701.934154513632,485902.66996484104,253484.45332965456,39154.67799612646,297362.0070786327,38742.80338793184,-2796.247183164132,8501.21864250519,47130.3288857451,27100.755577319065,1047.8380598754823,6581.158461081129,50589.77946317862,141408.98689364133,12178.714112266985,33927.361460112275,-212.16424498537472,11710.15716111567,2931.9004458496956,34534.77157104705
HDFC.NS,18010.83418125616,39325.17764260759,214049.8837290336,133595.72281771674,-37826.189288665526,35452.162880805656,9970.706215071212,10004.284363670684,26084.070844358357,141633.85095695054,17788.60409763839,-761.1846352630939,738.6432243477607,1437.7361547455835,6006.084971138212,10080.464786214123,17941.150161552338,3297.289162134814,127550.08411720608,124204.8753170694,992232.8568425135,96984.89965669153,8459.621872072423,-789.7802756991812,21039.1965486798,50671.88741383586,123287.88952022328,76.79119516304704,20283.530343704166,848629.1997994421,322288.23127666325,105496.36214685254,718387.2086577995,106815.37794545395,-12998.409366205364,12634.653333508477,-39788.18194719393,54539.839244040864,-4145.4143520042035,9734.981525048972,122966.4329676378,377987.39411359164,27452.63762803959,80786.09981194191,-34313.50639702214,29040.553645930613,3437.531637847606,37663.87546361793
M&M.NS,2064.810778960829,1312.7874400531612,-801.2370297335857,-5452.517184331824,3793.9338969938203,-2499.919332554447,3021.585894441449,-35402.80572077176,-1656.0582458124877,-14657.043329922259,9100.643688172871,1204.3435829784355,2623.9645133866366,2912.2556239864516,411.16798680931726,9.543484518997095,4546.454618795482,2619.735587123285,-28148.007671276584,11109.767636637416,-180515.10663044878,-11716.116811911996,39270.160239903504,2224.5474413770035,14756.51777226229,6788.5549037596975,76.79119516304704,14292.726204288361,404.696962356277,-83415.54357922776,104798.66324178396,-4392.262372892602,-13390.715256900812,-4718.071963664793,3808.1885563531205,-3860.398841280033,42064.35896075405,10148.155271605825,2482.5710048106894,1632.1823356234609,-11142.243979800705,-24790.356167026497,1684.6789731911472,-364.6440285329379,6094.942512818537,-2753.66540388361,752.680001587077,35103.02661335437
UPL.NS,4127.252546274814,4618.148622041445,23631.413936210123,13769.19402579022,-7703.1778399945515,1920.820090753611,2730.217387814982,-15787.913113898469,2350.503412349807,13991.813367052779,5112.434866656836,544.0216554256754,-1110.0128526864262,1772.2110991134957,3224.5596002296434,1479.2073632793963,2837.3360727020336,1346.5448462393488,1981.981983556496,29346.133601932517,70965.9056464216,9102.3489682293,10235.658798610739,1619.7240666715152,7616.439326485081,13701.934154513632,20283.530343704166,404.696962356277,8030.828818584416,156707.87713546032,69035.50481188609,15099.890694868016,125094.80335978963,14491.519672803683,-985.1811401022395,493.6062559948475,4843.31825429632,14112.619381223394,644.2373493780121,3381.1696119862095,13768.909975277318,53294.63509445748,7122.767465993707,12813.84332678579,-2394.1759819471217,4662.63025541949,1340.7795699029227,17525.343518623824
SHREECEM.NS,126110.54498282718,232379.31112219198,1644412.769402012,1009289.6853862626,-267848.7737096952,299892.4661975141,61416.73358938129,884435.2394678883,244399.61635734997,1128095.6369801057,84961.92363757666,-15224.180891080909,58003.5187518061,-19092.764526099425,82489.6401083284,76277.96956446524,99035.05304642726,-4494.939814663086,1409049.6363627948,1167217.7297694238,9318108.125796642,907964.6696778582,2872.935378497495,-16020.05414564024,91970.68869838589,485902.66996484104,848629.1997994421,-83415.54357922776,156707.87713546032,9473662.10453013,1753784.9937479347,763515.7524250365,5138489.156817322,791589.9229429238,-136102.4221128388,181222.64671238314,-298276.2106515003,243184.68973889944,-53499.641831415865,51564.75981738411,1110170.6249880912,2938259.341276755,143277.97135015088,579516.2634519112,-227382.97666777752,222355.7254862002,25459.44991304005,-164001.13814435128
MARUTI.NS,84164.20558597338,77558.80346208268,582844.9515467031,202874.33645433432,-104200.88082010555,20328.262924773444,68023.06776424602,-423827.6216239016,44383.41532392559,255749.79531599145,166300.24890730597,11529.269109071201,30580.019288016978,29496.118051322836,53381.64404500382,16678.839427743238,89381.94759972997,37076.54964198137,-19460.907921893588,457040.0516944727,929488.4657509193,135334.27453237653,530532.753353255,33365.574765399855,246896.4070702522,253484.45332965456,322288.23127666325,104798.66324178396,69035.50481188609,1753784.9937479347,2398800.0351047795,238236.88513352218,1784706.6619656843,217972.36524271543,-6670.177525149139,24239.68827559897,385503.71572281903,230407.946108675,16109.693669650567,42674.20818768406,229434.396772094,668145.5748430961,55152.97876350504,212322.51536964095,-23092.05689787343,48288.98839571583,21896.96139591356,443338.23940407665
TITAN.NS,14512.402370065325,40974.94040060038,224547.61891799292,142151.85339965814,-35096.50780142064,42231.17646009755,6642.170546282258,59922.36649317551,29461.096779627638,150429.48379985755,10273.502544497893,-2036.382430793714,3823.750544744573,-1614.2127300724771,1661.5671318486175,10988.781125836622,15538.479880646653,1382.9512628295881,166911.14649332248,99308.7623481941,1100887.4126943762,102220.23802271658,-21441.7125724278,-3975.0587036177894,8081.157753424786,39154.67799612646,105496.36214685254,-4392.262372892602,15099.890694868016,763515.7524250365,238236.88513352218,107978.52550981347,636262.1891397152,100855.5714232067,-15314.851697718308,14287.578964701597,-62904.00521290208,40500.3725491584,-6306.044670406709,5227.802767262201,136178.6320068265,364251.3536666136,21306.627200825384,75092.52125543103,-39465.56845052408,26520.67846128304,1752.7730786622385,1517.7470774427418
BAJAJFINSV.NS,103871.22174580696,238831.87520905305,1293829.9118135767,801825.8802913674,-228505.12978427333,210266.49777463396,56023.14825661826,73251.06689619282,154936.30244727235,863636.3399099815,92401.35957079097,-5213.9861474775735,-2223.1558293886073,7120.43815013253,40714.33644488649,58197.607905324396,102271.65235793863,18484.775368276703,771072.8765013746,716368.2883756441,6122998.361675881,587187.5225365644,2884.17924224867,-5713.5588041438505,98300.36459670622,297362.0070786327,718387.2086577995,-13390.715256900812,125094.80335978963,5138489.156817322,1784706.6619656843,636262.1891397152,4482049.40267755,644583.403995745,-79989.68725055795,76108.68507422943,-320464.82199612475,315796.87097018294,-25347.96934663967,59145.42335949928,751006.6391887292,2352831.465833782,167625.99705943075,481759.0222248204,-213845.38269369004,177023.1413963039,20078.59227504392,195772.7598807655
KOTAKBANK.NS,14031.050785070727,38555.97181791097,211028.88511480542,137144.4503657441,-33386.70670350296,40389.712510298144,6402.2956913128855,58349.41232419212,28059.617738084915,144314.548502142,8705.840978172717,-1993.4111933762738,2430.4298541748076,-1386.6709626215638,2708.8198838552403,9927.66565765294,14584.901345479442,890.2761569900459,157345.8927286122,100602.81423903734,1085048.5129010414,103053.5442030989,-18628.886302557057,-3692.7407024768554,6186.840645770017,38742.80338793184,106815.37794545395,-4718.071963664793,14491.519672803683,791589.9229429238,217972.36524271543,100855.5714232067,644583.403995745,103410.8801660269,-14922.700978349007,13805.625166687161,-62304.79307670374,38920.46576347313,-6242.168702130731,5722.8615077085105,127951.1966091006,367335.4667550023,21355.91390744932,74092.70861169514,-36910.927109167846,26898.26136553846,2007.7900273823386,3577.3812193845547
COALINDIA.NS,-1269.4366950244305,-4975.319980270044,-37462.195125028986,-23411.76756881826,5441.472859725825,-8086.961264958487,-16.02998776981279,-29263.81218122371,-5740.453202022609,-27201.753295502673,1283.80995580451,856.2443797052815,-1352.6248788215305,1375.1748618131926,225.77255340012783,-1665.3150953332247,-1120.3336710443293,793.2503401247337,-37972.256667493195,-9765.382307236152,-229745.86058020106,-20153.61876388872,11027.054862870682,1514.77723213492,3293.5679665883335,-2796.247183164132,-12998.409366205364,3808.1885563531205,-985.1811401022395,-136102.4221128388,-6670.177525149139,-15314.851697718308,-79989.68725055795,-14922.700978349007,3989.233356043407,-3820.16747498465,16341.738926114667,74.63676594145396,2086.1480328780845,557.5777161795821,-26423.203985928,-55901.4172869134,-430.5282110997674,-10312.337370145005,7500.479279977951,-3899.2237318337307,67.74923202775553,14106.369288243837
BHARTIARTL.NS,1759.0613049886367,2927.9792067990024,36078.62248401302,18122.891717725786,-4622.9463927413235,6206.309085500706,442.17822260351477,30390.190472478276,5319.560036023076,26303.552424600573,416.92716510098006,-711.0930059739737,2099.448011760846,-1754.4451553306603,1611.5360723353904,1150.4122641492165,880.6120795967275,-859.0194349898712,37015.07401163646,14496.323946251145,235061.23770955356,19694.84935900086,-3459.561257239222,-1182.9786662128072,-216.90267805937316,8501.21864250519,12634.653333508477,-3860.398841280033,493.6062559948475,181222.64671238314,24239.68827559897,14287.578964701597,76108.68507422943,13805.625166687161,-3820.16747498465,6979.713860672781,-10259.793958522308,-1453.9938888410256,-1983.8470575287351,-581.8190168112504,26226.74637620468,51682.01527481617,-997.9948405152041,9474.819150297511,-5524.204208122519,3861.734958761137,29.876232143266524,-15461.978878937794
HEROMOTOCO.NS,8158.52985162912,-27732.420035477335,-117112.70250728738,-109038.91583545513,18793.868590028844,-35024.180173486966,12699.680465237903,-129712.4463655875,-15072.951713184919,-125022.20442763295,38000.1985417874,5730.554885419118,11427.42346920461,9926.220812772395,15412.558397215047,-4409.711981499068,7171.33760846643,7476.640588925258,-173304.672996084,47473.006123227635,-1143101.06170835,-73176.70165459847,210136.8563304297,14561.341852048752,70238.03470385156,47130.3288857451,-39788.18194719393,42064.35896075405,4843.31825429632,-298276.2106515003,385503.71572281903,-62904.00521290208,-320464.82199612475,-62304.79307670374,16341.738926114667,-10259.793958522308,256142.7375751037,14563.376023908733,11803.158600806593,4619.168003739223,-90305.9576071431,-251799.4139680384,-11010.513809458755,-30010.688302870647,50615.455077159284,-19877.035178321574,4740.246542121424,115949.3502200223
LT.NS,10562.921768321268,15733.418011055803,66875.18745747642,38268.65968383949,-16878.4234481078,4392.044962993587,7680.801609827715,-79445.36725729423,3300.779736443999,37759.89075854291,16922.977218749667,1755.7549420124521,-3927.072873425661,5376.868664487533,4535.861163771666,3167.940359184023,10591.238535081357,5160.392048362371,-9998.352484433668,63931.23399406002,132912.9703223766,16446.402861545783,32900.39344163112,3754.687106101234,24861.806687379107,27100.755577319065,54539.839244040864,10148.155271605825,14112.619381223394,243184.68973889944,230407.946108675,40500.3725491584,315796.87097018294,38920.46576347313,74.63676594145396,-1453.9938888410256,14563.376023908733,44780.29410984512,2471.5086567884123,8544.466880938602,23131.682628195475,127294.48521489376,19036.47839680236,33415.22811377132,-8062.172195013356,10506.551828342595,2950.381553708495,66566.40716130447
ONGC.NS,219.67228780762855,-2291.506594573354,-16741.64726230027,-11614.176515619729,1596.1912617242178,-4607.095795173761,685.3955587052681,-20822.964701670222,-2889.730242622087,-13238.195723667652,2228.5093121921523,626.1442926923436,-623.474757700769,1127.189358798857,879.6881979685953,-790.6930290464636,40.652833889641485,819.4203840205538,-22509.88548457898,-291.18363915517176,-121764.62627852718,-10340.862325368766,10327.969851439217,1312.893524563502,3958.845067085326,1047.8380598754823,-4145.4143520042035,2482.5710048106894,644.2373493780121,-53499.641831415865,16109.693669650567,-6306.044670406709,-25347.96934663967,-6242.168702130731,2086.1480328780845,-1983.8470575287351,11803.158600806593,2471.5086567884123,1445.741239928174,916.424436925469,-12821.168315519502,-24716.370568554834,485.3540209832324,-3682.0405293339527,4021.446751548884,-1591.9280242028788,336.7102140862057,11853.882648069004
SBIN.NS,2101.1052872517453,1782.4249277502433,4792.062623044109,2709.839327764335,-2789.4294007126423,-878.3803878152054,1661.6385062184793,-18840.262598922098,-248.4922811775351,2270.5900754149907,3688.7730614500306,534.1694826028872,-1070.913500560488,1311.627637126258,1730.7811332838207,344.23519921273106,1669.18849209739,1087.269557956507,-8465.640364037678,14574.297197550144,-10793.076740008642,685.6148286385085,8650.020476042404,1233.1861661082291,5490.839071997667,6581.158461081129,9734.981525048972,1632.1823356234609,3381.1696119862095,51564.75981738411,42674.20818768406,5227.802767262201,59145.42335949928,5722.8615077085105,557.5777161795821,-581.8190168112504,4619.168003739223,8544.466880938602,916.424436925469,2435.3934662585357,399.83032504907504,19997.41763725002,4248.376716635395,5256.084584489859,274.98148648893107,2054.5493402613115,744.2369320956823,14997.328426866809
RELIANCE.NS,15584.041093046806,52724.77800674263,336459.0530563179,207750.93497491666,-40713.77653176197,69483.0071928114,5962.806792455284,202386.35248465693,50182.33149043359,215949.93471232298,4949.471365252692,-5024.218422492052,17076.527927688534,-6728.548292078139,297.66656128441286,16294.065055545676,18520.493439179514,-1968.4962462858684,297005.9263136419,116912.45199801476,1725688.5487582297,158022.31661426398,-42758.91327913628,-9445.813490734892,-4975.064972244976,50589.77946317862,122966.4329676378,-11142.243979800705,13768.909975277318,1110170.6249880912,229434.396772094,136178.6320068265,751006.6391887292,127951.1966091006,-26423.203985928,26226.74637620468,-90305.9576071431,23131.682628195475,-12821.168315519502,399.83032504907504,226432.49721869698,480672.9310149967,14321.652596768887,95073.15397466547,-56339.59422177128,33245.15218880093,699.2527847034348,-60112.41749531173
BAJFINANCE.NS,47183.671789441505,141773.19156974333,761866.5463179746,502116.29413807904,-116005.94241098511,153348.15240186415,20324.312916093066,274395.267983115,106876.27735440027,524720.3634160906,23290.169557742975,-8275.017151257232,9104.552445207952,-7751.558604052508,10682.439806395423,37989.31785785158,49490.77673018121,582.7329030225702,609214.6074696386,358926.4312376355,4014346.190518781,384387.29784356966,-96155.26125986177,-15975.157815009472,7715.593304303921,141408.98689364133,377987.39411359164,-24790.356167026497,53294.63509445748,2938259.341276755,668145.5748430961,364251.3536666136,2352831.465833782,367335.4667550023,-55901.4172869134,51682.01527481617,-251799.4139680384,127294.48521489376,-24716.370568554834,19997.41763725002,480672.9310149967,1374806.984831048,78842.22533526155,263845.38157807407,-134625.7084399295,100036.69566921933,6160.588961285203,-23847.60035181716
AXISBANK.NS,3619.979760168557,9868.234363014706,29434.2910579459,24407.469889480533,-7096.544575399197,5204.0337960946235,2282.6279182027433,-20758.204217552302,2679.014530503538,20222.39342722656,4154.2333048541595,474.6202376269977,-3086.8952672794026,1931.6370628313005,1279.6987124038724,2223.0899271963644,3786.6960504794433,1566.0469674436536,8979.221954517627,29520.956023537172,109381.73224775327,12759.987068837103,-2324.306955781185,617.4113884744672,5157.720427350738,12178.714112266985,27452.63762803959,1684.6789731911472,7122.767465993707,143277.97135015088,55152.97876350504,21306.627200825384,167625.99705943075,21355.91390744932,-430.5282110997674,-997.9948405152041,-11010.513809458755,19036.47839680236,485.3540209832324,4248.376716635395,14321.652596768887,78842.22533526155,12262.945003552606,16591.813756585216,-5086.695606818662,6778.33737396933,955.0929448783619,22717.874158345992
HDFCBANK.NS,11987.603962722167,28324.90347888816,160179.46946772237,99201.39017458822,-26007.042281025457,28124.68280684579,6431.00661139757,28356.921713512646,20498.603797559383,103995.78979574075,11070.520194932882,-970.78905290454,2916.2478536087046,177.23476239334403,3162.430583453955,7703.439276315974,12512.480813341743,1857.050573141805,105297.79675456551,81777.80113851937,743618.245946591,71806.00557188672,1755.564062512612,-1411.6072829097943,11863.466801853829,33927.361460112275,80786.09981194191,-364.6440285329379,12813.84332678579,579516.2634519112,212322.51536964095,75092.52125543103,481759.0222248204,74092.70861169514,-10312.337370145005,9474.819150297511,-30010.688302870647,33415.22811377132,-3682.0405293339527,5256.084584489859,95073.15397466547,263845.38157807407,16591.813756585216,56465.20149346646,-25932.188499875017,19472.174414062523,2010.371110775002,15065.534528233075
TATAMOTORS.NS,-2978.9985930831076,-15356.94432502701,-91755.10731241002,-59190.55272216785,13417.742669664589,-18030.444658379212,-132.97302680954985,-35571.38529328646,-11134.732190247629,-65284.73248360211,2401.819099470341,1639.2587675141551,-663.2405879689035,1983.079413455584,3059.4877150449634,-3851.7040359342914,-4040.6644845213436,573.2643059925726,-73963.41905279072,-15265.649883759592,-496154.4448157494,-39600.618564867465,33643.09951785359,3533.0731799091604,7417.0835849917075,-212.16424498537472,-34313.50639702214,6094.942512818537,-2394.1759819471217,-227382.97666777752,-23092.05689787343,-39465.56845052408,-213845.38269369004,-36910.927109167846,7500.479279977951,-5524.204208122519,50615.455077159284,-8062.172195013356,4021.446751548884,274.98148648893107,-56339.59422177128,-134625.7084399295,-5086.695606818662,-25932.188499875017,20995.314787428644,-9328.812518451221,301.73290645495797,17565.108628848557
ICICIBANK.NS,3643.995647104151,10083.673509298294,51559.592781510306,34734.676016252655,-8959.04589042425,10137.14153064643,1631.4547232762084,16548.913839812234,7273.379024185865,37065.83929192473,2022.0814701895501,-495.4682785547752,-206.52238507014317,-387.3310353742656,1352.1972386651955,2683.6870357029957,3406.99739369095,109.52882352212396,41090.58748047277,28027.186946511345,283608.2422199938,27154.39424585292,-7899.697406934433,-925.0630441566573,874.108945475416,11710.15716111567,29040.553645930613,-2753.66540388361,4662.63025541949,222355.7254862002,48288.98839571583,26520.67846128304,177023.1413963039,26898.26136553846,-3899.2237318337307,3861.734958761137,-19877.035178321574,10506.551828342595,-1591.9280242028788,2054.5493402613115,33245.15218880093,100036.69566921933,6778.33737396933,19472.174414062523,-9328.812518451221,8041.11800613724,564.3315769107727,-257.5434793480078
POWERGRID.NS,990.2462493245476,247.2969961081825,2772.525586596784,532.9300913199083,-1309.5253212209557,-485.7852126395577,827.3837615597304,-6606.471623077458,61.204626338340624,990.6054284657888,1788.4361595765208,223.70537854925263,-38.776240106022165,501.69561465051225,923.7569610020713,71.46237070110539,751.5648353321106,413.98274209529296,-3185.4988757790716,6113.6266713780815,-2013.109496047183,606.6326699625772,5933.994597306727,603.3077567807636,2798.6072214579763,2931.9004458496956,3437.531637847606,752.680001587077,1340.7795699029227,25459.44991304005,21896.96139591356,1752.7730786622385,20078.59227504392,2007.7900273823386,67.74923202775553,29.876232143266524,4740.246542121424,2950.381553708495,336.7102140862057,744.2369320956823,699.2527847034348,6160.588961285203,955.0929448783619,2010.371110775002,301.73290645495797,564.3315769107727,406.51734080169786,5568.379858784864
INDUSINDBK.NS,13658.167947171347,3249.404548249862,-23737.78772572419,-34752.815706206224,-7946.599866515252,-26509.779708473816,14264.038436787385,-256602.90672456686,-16137.699212756059,-44462.62821770953,38187.282898776786,6234.370291888193,-8361.056957270072,14283.427235888543,10125.631238235621,-2146.998812100131,15092.379793371923,12101.449955131982,-177194.08221397482,60892.40108819738,-703969.3784542617,-51034.75264581276,133645.16999700453,13306.751948793617,63230.08471256293,34534.77157104705,37663.87546361793,35103.02661335437,17525.343518623824,-164001.13814435128,443338.23940407665,1517.7470774427418,195772.7598807655,3577.3812193845547,14106.369288243837,-15461.978878937794,115949.3502200223,66566.40716130447,11853.882648069004,14997.328426866809,-60112.41749531173,-23847.60035181716,22717.874158345992,15065.534528233075,17565.108628848557,-257.5434793480078,5568.379858784864,177837.80622982958
